"Item","Country","Element","Unit","Y2009","Y2010","Y2011","Average","Data.type","Region","Region_nice","Region_code","Region_macronew","Region_macro1","Region_macro1_nice","Region_macro2","Region_macro2_nice","Region_macro3","Region_macro3_nice","food_group","Region_crops"
"Apples","Kyrgyzstan","Food supply quantity (g/capita/day)","g/capita/day",62,63,51,58.66666667,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Fruits","Asia_Central"
"Apples","Iceland","Food supply quantity (g/capita/day)","g/capita/day",81,89,90,86.66666667,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Western_north"
"Apples","Greece","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Eastern_south"
"Apples","Latvia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Eastern_north"
"Apples","China, Taiwan Province of","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Fruits","Asia_East"
"Apples","Ireland","Food supply quantity (g/capita/day)","g/capita/day",10,27,17,18,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Western_north"
"Apples","Tajikistan","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Fruits","Asia_Central"
"Apples","Poland","Food supply quantity (g/capita/day)","g/capita/day",51,47,47,48.33333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Eastern_north"
"Apples","France","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Europe_Western_south","SW Europe","WEU-S","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Western_south"
"Apples","Ireland","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Western_north"
"Apples","Georgia","Food supply (kcal/capita/day)","kcal/capita/day",10,14,4,9.333333333,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Fruits","Asia_Central"
"Apples","Georgia","Food supply (kcal/capita/day)","kcal/capita/day",10,14,4,9.333333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developing_country","Developing countries","Fruits","Europe_Eastern_south"
"Apples","Republic of Korea","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Fruits","Asia_East"
"Apples","Georgia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Fruits","Asia_Central"
"Apples","Belgium","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Western_north"
"Apples","Azerbaijan","Food supply (kcal/capita/day)","kcal/capita/day",15,15,15,15,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Fruits","Asia_Central"
"Apples","Albania","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Eastern_south"
"Apples","Turkmenistan","Food supply quantity (g/capita/day)","g/capita/day",25,24,24,24.33333333,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Fruits","Asia_Central"
"Apples","Latvia","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Eastern_north"
"Apples","Russian Federation","Food supply quantity (g/capita/day)","g/capita/day",54,55,57,55.33333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Eastern_north"
"Apples","Sweden","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Western_north"
"Apples","China, Taiwan Province of","Food supply (kcal/capita/day)","kcal/capita/day",7,8,7,7.333333333,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Fruits","Asia_East"
"Apples","Azerbaijan","Food supply quantity (g/capita/day)","g/capita/day",32,32,32,32,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Fruits","Asia_Central"
"Apples","Bosnia and Herzegovina","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.1,0.1,0.133333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Eastern_south"
"Apples","Democratic People's Republic of Korea","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Fruits","Asia_East"
"Apples","Netherlands","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.3,0.233333333,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Western_north"
"Apples","Belarus","Food supply (kcal/capita/day)","kcal/capita/day",30,29,27,28.66666667,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Eastern_north"
"Apples","Switzerland","Food supply (kcal/capita/day)","kcal/capita/day",28,30,49,35.66666667,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Western_north"
"Apples","Switzerland","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.4,0.266666667,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Western_north"
"Apples","Netherlands","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.1,0.2,0.166666667,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Western_north"
"Apples","Iceland","Food supply (kcal/capita/day)","kcal/capita/day",23,25,25,24.33333333,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Western_north"
"Apples","Democratic People's Republic of Korea","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Fruits","Asia_East"
"Apples","Democratic People's Republic of Korea","Food supply (kcal/capita/day)","kcal/capita/day",31,32,32,31.66666667,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Fruits","Asia_East"
"Apples","Japan","Food supply quantity (g/capita/day)","g/capita/day",41,42,42,41.66666667,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Fruits","Asia_East"
"Apples","Finland","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Western_north"
"Apples","United Kingdom","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Western_north"
"Apples","China, Macao SAR","Food supply quantity (g/capita/day)","g/capita/day",9,10,10,9.666666667,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Fruits","Asia_East"
"Apples","Bosnia and Herzegovina","Food supply (kcal/capita/day)","kcal/capita/day",28,23,22,24.33333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Eastern_south"
"Apples","Luxembourg","Food supply (kcal/capita/day)","kcal/capita/day",24,26,24,24.66666667,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Western_north"
"Apples","Luxembourg","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Western_north"
"Apples","Latvia","Food supply (kcal/capita/day)","kcal/capita/day",15,10,8,11,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Eastern_north"
"Apples","United Kingdom","Food supply (kcal/capita/day)","kcal/capita/day",22,22,21,21.66666667,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Western_north"
"Apples","Latvia","Food supply quantity (g/capita/day)","g/capita/day",40,27,21,29.33333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Eastern_north"
"Apples","Lithuania","Food supply (kcal/capita/day)","kcal/capita/day",20,5,5,10,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Eastern_north"
"Apples","Romania","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Eastern_north"
"Apples","Armenia","Food supply quantity (g/capita/day)","g/capita/day",91,39,55,61.66666667,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Fruits","Asia_Central"
"Apples","Ukraine","Food supply quantity (g/capita/day)","g/capita/day",36,36,40,37.33333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Eastern_north"
"Apples","Armenia","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developing_country","Developing countries","Fruits","Europe_Eastern_south"
"Apples","Serbia","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Eastern_south"
"Apples","China, Hong Kong SAR","Food supply quantity (g/capita/day)","g/capita/day",27,27,24,26,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Fruits","Asia_East"
"Apples","Germany","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Fruits","Europe_Western_north"
