"Item","Country","Element","Y2009","Y2010","Y2011","Average"
"Nutmeg_mace_cardamoms","Brunei Darussalam","Production",0,0,0,0
"Nuts_nes","Brunei Darussalam","Production",0,0,0,0
"Oats","Brunei Darussalam","Production",0,0,0,0
"Oilseeds_nes","Brunei Darussalam","Production",0,0,0,0
"Okra","Brunei Darussalam","Production",398,351,391,380
"Olives","Brunei Darussalam","Production",0,0,0,0
"Onions","Brunei Darussalam","Production",91,82,89,87.3333333333333
"Oranges","Brunei Darussalam","Production",469,458,411,446
"Palm oil","Brunei Darussalam","Production",0,0,0,0
"Papayas","Brunei Darussalam","Production",0,0,0,0
"Peaches & nectarines","Brunei Darussalam","Production",0,0,0,0
"Pears","Brunei Darussalam","Production",0,0,0,0
"Peas","Brunei Darussalam","Production",0,0,0,0
"Pepper","Brunei Darussalam","Production",25,29,27,27
"Peppermint","Brunei Darussalam","Production",0,0,0,0
"Persimmons","Brunei Darussalam","Production",0,0,0,0
"Pigeonpeas","Brunei Darussalam","Production",0,0,0,0
"Pineapples","Brunei Darussalam","Production",980,951,1095,1008.66666666667
"Pistachios","Brunei Darussalam","Production",0,0,0,0
"Plums","Brunei Darussalam","Production",0,0,0,0
"Poppy","Brunei Darussalam","Production",0,0,0,0
"Potatoes","Brunei Darussalam","Production",0,0,0,0
"Pulses_nes","Brunei Darussalam","Production",0,0,0,0
"Pumpkins & gourds","Brunei Darussalam","Production",518,555,581,551.333333333333
"Quinces","Brunei Darussalam","Production",0,0,0,0
"Quinoa","Brunei Darussalam","Production",0,0,0,0
"Rapeseed","Brunei Darussalam","Production",0,0,0,0
"Raspberries","Brunei Darussalam","Production",0,0,0,0
"Rice","Brunei Darussalam","Production",891,1072,1480,1147.66666666667
"Roots_tubers_nes","Brunei Darussalam","Production",480,479,503,487.333333333333
"Rye","Brunei Darussalam","Production",0,0,0,0
"Safflower_seed","Brunei Darussalam","Production",0,0,0,0
"Sesame","Brunei Darussalam","Production",0,0,0,0
"Sheanuts","Brunei Darussalam","Production",0,0,0,0
"Sorghum","Brunei Darussalam","Production",0,0,0,0
"Soybean","Brunei Darussalam","Production",0,0,0,0
"Spices_nes","Brunei Darussalam","Production",0,0,0,0
"Spinach","Brunei Darussalam","Production",637,559,589,595
"Strawberries","Brunei Darussalam","Production",0,0,0,0
"Sugarcane","Brunei Darussalam","Production",0,0,0,0
"Sunflower","Brunei Darussalam","Production",0,0,0,0
"Sweet potatoes","Brunei Darussalam","Production",241,249,261,250.333333333333
"Tangerines_mandarins","Brunei Darussalam","Production",0,0,0,0
"Taro","Brunei Darussalam","Production",0,0,0,0
"Tea","Brunei Darussalam","Production",0,0,0,0
"Tea_nes","Brunei Darussalam","Production",0,0,0,0
"Tomatoes","Brunei Darussalam","Production",113,125,130,122.666666666667
"Triticale","Brunei Darussalam","Production",0,0,0,0
"Vanilla","Brunei Darussalam","Production",0,0,0,0
"Vegetables_fresh_nes","Brunei Darussalam","Production",4905,4825,5682,5137.33333333333
"Vegetables_leguminous_nes","Brunei Darussalam","Production",1390,1417,1467,1424.66666666667
"Vetches","Brunei Darussalam","Production",0,0,0,0
"Walnuts","Brunei Darussalam","Production",0,0,0,0
"Watermelons","Brunei Darussalam","Production",105,93,112,103.333333333333
"Wheat","Brunei Darussalam","Production",0,0,0,0
"Yams","Brunei Darussalam","Production",0,0,0,0
"Yautia","Brunei Darussalam","Production",0,0,0,0
"Alfalfa","Bulgaria","Production",1100000,1800000,1210000,1370000
"Almonds","Bulgaria","Production",50,368,673,363.666666666667
"Anise_badian_fennel_coriander","Bulgaria","Production",32000,35000,34055,33685
"Apples","Bulgaria","Production",35456,43235,40413,39701.3333333333
"Apricots","Bulgaria","Production",7568,11587,11931,10362
"Areca_nuts","Bulgaria","Production",0,0,0,0
"Artichokes","Bulgaria","Production",0,0,0,0
"Asparagus","Bulgaria","Production",4221,6500,5868,5529.66666666667
"Avocados","Bulgaria","Production",0,0,0,0
"Bambara_beans","Bulgaria","Production",0,0,0,0
"Bananas & plantains","Bulgaria","Production",0,0,0,0
"Barley","Bulgaria","Production",858679,833300,707022,799667
"Beans","Bulgaria","Production",7410,6397,2572,5459.66666666667
"Beet_sugar","Bulgaria","Production",0,0,0,0
"Berries_nes","Bulgaria","Production",244,200,212,218.666666666667
"Blueberries","Bulgaria","Production",92,90,96,92.6666666666667
"Brazil_nuts","Bulgaria","Production",0,0,0,0
"Buckwheat","Bulgaria","Production",0,0,0,0
"Cabbages","Bulgaria","Production",41200,82270,47108,56859.3333333333
"Carob","Bulgaria","Production",0,0,0,0
"Carrots & turnips","Bulgaria","Production",14614,10576,11997,12395.6666666667
"Cashew","Bulgaria","Production",0,0,0,0
"Cassava","Bulgaria","Production",0,0,0,0
"Castor_oil","Bulgaria","Production",0,0,0,0
"Cereals_nes","Bulgaria","Production",400,650,670,573.333333333333
"Cherries","Bulgaria","Production",21414,27776,34391,27860.3333333333
"Chestnut","Bulgaria","Production",49,39,37,41.6666666666667
"Chickpeas","Bulgaria","Production",2752,1035,1872,1886.33333333333
"Chicory_roots","Bulgaria","Production",0,0,0,0
"Chillies & peppers","Bulgaria","Production",72469,70411,67644,70174.6666666667
"Cinnamon","Bulgaria","Production",0,0,0,0
"Clover","Bulgaria","Production",0,0,0,0
"Cloves","Bulgaria","Production",0,0,0,0
"Cocoa beans","Bulgaria","Production",0,0,0,0
"Coconuts","Bulgaria","Production",0,0,0,0
"Coffee","Bulgaria","Production",0,0,0,0
"Cottonseed oil","Bulgaria","Production",807,1472,689,989.333333333333
"Cowpeas","Bulgaria","Production",0,0,0,0
"Cranberries","Bulgaria","Production",92,90,96,92.6666666666667
"Cucumbers","Bulgaria","Production",77988,65668,58852,67502.6666666667
"Currants","Bulgaria","Production",0,0,0,0
"Dates","Bulgaria","Production",0,0,0,0
"Eggplants","Bulgaria","Production",16638,10747,6826,11403.6666666667
"Faba_beans","Bulgaria","Production",31,12,5,16
"Figs","Bulgaria","Production",0,0,0,0
"Fonio","Bulgaria","Production",0,0,0,0
"Fruit_citrus_nes","Bulgaria","Production",0,0,0,0
"Fruit_fresh_nes","Bulgaria","Production",11267,11300,11000,11189
"Fruit_pome_nes","Bulgaria","Production",0,0,0,0
"Fruit_stone_nes","Bulgaria","Production",0,0,0,0
"Fruit_tropical_fresh_nes","Bulgaria","Production",0,0,0,0
"Garlic","Bulgaria","Production",1555,2263,1665,1827.66666666667
"Ginger","Bulgaria","Production",0,0,0,0
"Gooseberries","Bulgaria","Production",0,0,0,0
"Grain_mixed","Bulgaria","Production",0,0,0,0
"Grapefruit","Bulgaria","Production",0,0,0,0
"Grapes","Bulgaria","Production",281406,230314,243940,251886.666666667
"Groundnut","Bulgaria","Production",7000,7000,7000,7000
"Hazelnuts","Bulgaria","Production",23,8,21,17.3333333333333
"Hempseed","Bulgaria","Production",0,0,0,0
"Hops","Bulgaria","Production",129,84,44,85.6666666666667
"Kiwi","Bulgaria","Production",106,36,133,91.6666666666667
"Kola_nuts","Bulgaria","Production",0,0,0,0
"Leeks","Bulgaria","Production",0,0,0,0
"Lemons & limes","Bulgaria","Production",0,0,0,0
"Lentils","Bulgaria","Production",1607,2672,1872,2050.33333333333
"Lettuce","Bulgaria","Production",5257,2978,4886,4373.66666666667
"Linseed","Bulgaria","Production",150,201,210,187
"Lupins","Bulgaria","Production",0,0,0,0
"Maize","Bulgaria","Production",1600707,2360950,2461959,2141205.33333333
"Mangoes_mangosteens_guavas","Bulgaria","Production",0,0,0,0
"Mate","Bulgaria","Production",0,0,0,0
"Melons","Bulgaria","Production",0,0,0,0
"Millets","Bulgaria","Production",4262,5600,4386,4749.33333333333
"Mustard_seed","Bulgaria","Production",1182,1200,1129,1170.33333333333
"Nutmeg_mace_cardamoms","Bulgaria","Production",0,0,0,0
"Nuts_nes","Bulgaria","Production",1182,1207,1403,1264
"Oats","Bulgaria","Production",30723,40000,29230,33317.6666666667
"Oilseeds_nes","Bulgaria","Production",27000,18000,14500,19833.3333333333
"Okra","Bulgaria","Production",0,0,0,0
"Olives","Bulgaria","Production",0,0,0,0
"Onions","Bulgaria","Production",14473,25446,22437,20785.3333333333
"Oranges","Bulgaria","Production",0,0,0,0
"Palm oil","Bulgaria","Production",0,0,0,0
"Papayas","Bulgaria","Production",0,0,0,0
"Peaches & nectarines","Bulgaria","Production",17187,24467,28422,23358.6666666667
"Pears","Bulgaria","Production",1442,1468,1974,1628
"Peas","Bulgaria","Production",6925,9238,12314,9492.33333333333
"Pepper","Bulgaria","Production",0,0,0,0
"Peppermint","Bulgaria","Production",189,1631,356,725.333333333333
"Persimmons","Bulgaria","Production",0,0,0,0
"Pigeonpeas","Bulgaria","Production",0,0,0,0
"Pineapples","Bulgaria","Production",0,0,0,0
"Pistachios","Bulgaria","Production",0,0,0,0
"Plums","Bulgaria","Production",17246,33688,32371,27768.3333333333
"Poppy","Bulgaria","Production",600,1000,500,700
"Potatoes","Bulgaria","Production",231745,251100,232300,238381.666666667
"Pulses_nes","Bulgaria","Production",200,250,180,210
"Pumpkins & gourds","Bulgaria","Production",4250,14754,817,6607
"Quinces","Bulgaria","Production",611,541,486,546
"Quinoa","Bulgaria","Production",0,0,0,0
"Rapeseed","Bulgaria","Production",235490,544841,519910,433413.666666667
"Raspberries","Bulgaria","Production",3510,6109,7650,5756.33333333333
"Rice","Bulgaria","Production",43441,56000,59619,53020
"Roots_tubers_nes","Bulgaria","Production",0,0,0,0
"Rye","Bulgaria","Production",18858,17500,19840,18732.6666666667
"Safflower_seed","Bulgaria","Production",0,0,0,0
"Sesame","Bulgaria","Production",0,0,0,0
"Sheanuts","Bulgaria","Production",0,0,0,0
"Sorghum","Bulgaria","Production",1813,8600,5554,5322.33333333333
"Soybean","Bulgaria","Production",400,1647,680,909
"Spices_nes","Bulgaria","Production",683,800,809,764
"Spinach","Bulgaria","Production",433,482,736,550.333333333333
"Strawberries","Bulgaria","Production",8599,5727,7027,7117.66666666667
"Sugarcane","Bulgaria","Production",0,0,0,0
"Sunflower","Bulgaria","Production",1317979,1536321,1439700,1431333.33333333
"Sweet potatoes","Bulgaria","Production",0,0,0,0
"Tangerines_mandarins","Bulgaria","Production",0,0,0,0
"Taro","Bulgaria","Production",0,0,0,0
"Tea","Bulgaria","Production",0,0,0,0
"Tea_nes","Bulgaria","Production",0,0,0,0
"Tomatoes","Bulgaria","Production",104234,114605,103145,107328
"Triticale","Bulgaria","Production",17227,26300,26522,23349.6666666667
"Vanilla","Bulgaria","Production",0,0,0,0
"Vegetables_fresh_nes","Bulgaria","Production",19591,20528,43327,27815.3333333333
"Vegetables_leguminous_nes","Bulgaria","Production",734,1500,1354,1196
"Vetches","Bulgaria","Production",357,300,375,344
"Walnuts","Bulgaria","Production",281,1240,2406,1309
"Watermelons","Bulgaria","Production",110653,70808,83163,88208
"Wheat","Bulgaria","Production",3976852,4094600,4458492,4176648
"Yams","Bulgaria","Production",0,0,0,0
"Yautia","Bulgaria","Production",0,0,0,0
"Alfalfa","Burkina Faso","Production",0,0,0,0
"Almonds","Burkina Faso","Production",1450,1273,1300,1341
"Anise_badian_fennel_coriander","Burkina Faso","Production",0,0,0,0
"Apples","Burkina Faso","Production",0,0,0,0
"Apricots","Burkina Faso","Production",0,0,0,0
"Areca_nuts","Burkina Faso","Production",0,0,0,0
"Artichokes","Burkina Faso","Production",0,0,0,0
"Asparagus","Burkina Faso","Production",0,0,0,0
"Avocados","Burkina Faso","Production",0,0,0,0
"Bambara_beans","Burkina Faso","Production",44712,59483,48751,50982
"Bananas & plantains","Burkina Faso","Production",0,0,0,0
"Barley","Burkina Faso","Production",0,0,0,0
"Beans","Burkina Faso","Production",7669,9203,8820,8564
"Beet_sugar","Burkina Faso","Production",0,0,0,0
"Berries_nes","Burkina Faso","Production",0,0,0,0
"Blueberries","Burkina Faso","Production",0,0,0,0
"Brazil_nuts","Burkina Faso","Production",0,0,0,0
"Buckwheat","Burkina Faso","Production",0,0,0,0
"Cabbages","Burkina Faso","Production",0,0,0,0
"Carob","Burkina Faso","Production",0,0,0,0
"Carrots & turnips","Burkina Faso","Production",0,0,0,0
"Cashew","Burkina Faso","Production",4544,4933,5876,5117.66666666667
"Cassava","Burkina Faso","Production",3967,4100,4200,4089
"Castor_oil","Burkina Faso","Production",0,0,0,0
"Cereals_nes","Burkina Faso","Production",0,0,0,0
"Cherries","Burkina Faso","Production",0,0,0,0
"Chestnut","Burkina Faso","Production",0,0,0,0
"Chickpeas","Burkina Faso","Production",0,0,0,0
"Chicory_roots","Burkina Faso","Production",0,0,0,0
"Chillies & peppers","Burkina Faso","Production",9072,8530,7968,8523.33333333333
"Cinnamon","Burkina Faso","Production",0,0,0,0
"Clover","Burkina Faso","Production",0,0,0,0
"Cloves","Burkina Faso","Production",0,0,0,0
"Cocoa beans","Burkina Faso","Production",0,0,0,0
"Coconuts","Burkina Faso","Production",0,0,0,0
"Coffee","Burkina Faso","Production",0,0,0,0
"Cottonseed oil","Burkina Faso","Production",748865,857620,715057,773847.333333333
"Cowpeas","Burkina Faso","Production",453629,626113,441015,506919
"Cranberries","Burkina Faso","Production",0,0,0,0
"Cucumbers","Burkina Faso","Production",0,0,0,0
"Currants","Burkina Faso","Production",0,0,0,0
"Dates","Burkina Faso","Production",0,0,0,0
"Eggplants","Burkina Faso","Production",0,0,0,0
"Faba_beans","Burkina Faso","Production",0,0,0,0
"Figs","Burkina Faso","Production",0,0,0,0
"Fonio","Burkina Faso","Production",26101,18315,14501,19639
"Fruit_citrus_nes","Burkina Faso","Production",0,0,0,0
"Fruit_fresh_nes","Burkina Faso","Production",71685,72550,74065,72766.6666666667
"Fruit_pome_nes","Burkina Faso","Production",0,0,0,0
"Fruit_stone_nes","Burkina Faso","Production",0,0,0,0
"Fruit_tropical_fresh_nes","Burkina Faso","Production",8764,8870,9055,8896.33333333333
"Garlic","Burkina Faso","Production",0,0,0,0
"Ginger","Burkina Faso","Production",0,0,0,0
"Gooseberries","Burkina Faso","Production",0,0,0,0
"Grain_mixed","Burkina Faso","Production",0,0,0,0
"Grapefruit","Burkina Faso","Production",227,230,235,230.666666666667
"Grapes","Burkina Faso","Production",0,0,0,0
"Groundnut","Burkina Faso","Production",330624,340166,265322,312037.333333333
"Hazelnuts","Burkina Faso","Production",0,0,0,0
"Hempseed","Burkina Faso","Production",0,0,0,0
"Hops","Burkina Faso","Production",0,0,0,0
"Kiwi","Burkina Faso","Production",0,0,0,0
"Kola_nuts","Burkina Faso","Production",0,0,0,0
"Leeks","Burkina Faso","Production",0,0,0,0
"Lemons & limes","Burkina Faso","Production",289,292,298,293
"Lentils","Burkina Faso","Production",0,0,0,0
"Lettuce","Burkina Faso","Production",0,0,0,0
"Linseed","Burkina Faso","Production",0,0,0,0
"Lupins","Burkina Faso","Production",0,0,0,0
"Maize","Burkina Faso","Production",894558,1133452,1076753,1034921
"Mangoes_mangosteens_guavas","Burkina Faso","Production",10737,10962,13154,11617.6666666667
"Mate","Burkina Faso","Production",0,0,0,0
"Melons","Burkina Faso","Production",0,0,0,0
"Millets","Burkina Faso","Production",970927,1147894,828741,982520.666666667
"Mustard_seed","Burkina Faso","Production",0,0,0,0
"Nutmeg_mace_cardamoms","Burkina Faso","Production",0,0,0,0
"Nuts_nes","Burkina Faso","Production",0,0,0,0
"Oats","Burkina Faso","Production",0,0,0,0
"Oilseeds_nes","Burkina Faso","Production",0,0,0,0
"Okra","Burkina Faso","Production",22301,23273,22853,22809
"Olives","Burkina Faso","Production",0,0,0,0
"Onions","Burkina Faso","Production",22108,20787,19418,20771
"Oranges","Burkina Faso","Production",567,574,586,575.666666666667
"Palm oil","Burkina Faso","Production",0,0,0,0
"Papayas","Burkina Faso","Production",0,0,0,0
"Peaches & nectarines","Burkina Faso","Production",0,0,0,0
"Pears","Burkina Faso","Production",0,0,0,0
"Peas","Burkina Faso","Production",0,0,0,0
"Pepper","Burkina Faso","Production",0,0,0,0
"Peppermint","Burkina Faso","Production",0,0,0,0
"Persimmons","Burkina Faso","Production",0,0,0,0
"Pigeonpeas","Burkina Faso","Production",0,0,0,0
"Pineapples","Burkina Faso","Production",0,0,0,0
"Pistachios","Burkina Faso","Production",0,0,0,0
"Plums","Burkina Faso","Production",0,0,0,0
"Poppy","Burkina Faso","Production",0,0,0,0
"Potatoes","Burkina Faso","Production",1621,1804,2030,1818.33333333333
"Pulses_nes","Burkina Faso","Production",16800,18500,17500,17600
"Pumpkins & gourds","Burkina Faso","Production",0,0,0,0
"Quinces","Burkina Faso","Production",0,0,0,0
"Quinoa","Burkina Faso","Production",0,0,0,0
"Rapeseed","Burkina Faso","Production",0,0,0,0
"Raspberries","Burkina Faso","Production",0,0,0,0
"Rice","Burkina Faso","Production",213584,270658,240866,241702.666666667
"Roots_tubers_nes","Burkina Faso","Production",0,0,0,0
"Rye","Burkina Faso","Production",0,0,0,0
"Safflower_seed","Burkina Faso","Production",0,0,0,0
"Sesame","Burkina Faso","Production",56252,90649,84759,77220
"Sheanuts","Burkina Faso","Production",47210,65000,53847,55352.3333333333
"Sorghum","Burkina Faso","Production",1521468,1990227,1505543,1672412.66666667
"Soybean","Burkina Faso","Production",15686,22394,23056,20378.6666666667
"Spices_nes","Burkina Faso","Production",6015,5803,5766,5861.33333333333
"Spinach","Burkina Faso","Production",0,0,0,0
"Strawberries","Burkina Faso","Production",0,0,0,0
"Sugarcane","Burkina Faso","Production",455000,455000,460000,456666.666666667
"Sunflower","Burkina Faso","Production",0,0,0,0
"Sweet potatoes","Burkina Faso","Production",81499,92520,140061,104693.333333333
"Tangerines_mandarins","Burkina Faso","Production",299,303,309,303.666666666667
"Taro","Burkina Faso","Production",0,0,0,0
"Tea","Burkina Faso","Production",0,0,0,0
"Tea_nes","Burkina Faso","Production",0,0,0,0
"Tomatoes","Burkina Faso","Production",11791,14000,14000,13263.6666666667
"Triticale","Burkina Faso","Production",0,0,0,0
"Vanilla","Burkina Faso","Production",0,0,0,0
"Vegetables_fresh_nes","Burkina Faso","Production",175709,224761,209962,203477.333333333
"Vegetables_leguminous_nes","Burkina Faso","Production",0,0,0,0
"Vetches","Burkina Faso","Production",0,0,0,0
"Walnuts","Burkina Faso","Production",0,0,0,0
"Watermelons","Burkina Faso","Production",0,0,0,0
"Wheat","Burkina Faso","Production",0,0,0,0
"Yams","Burkina Faso","Production",80868,97630,99730,92742.6666666667
"Yautia","Burkina Faso","Production",0,0,0,0
"Alfalfa","Cabo Verde","Production",0,0,0,0
"Almonds","Cabo Verde","Production",0,0,0,0
"Anise_badian_fennel_coriander","Cabo Verde","Production",0,0,0,0
"Apples","Cabo Verde","Production",0,0,0,0
"Apricots","Cabo Verde","Production",0,0,0,0
