"Item","Country","Element","Y2009","Y2010","Y2011","Average"
"Kola_nuts","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Leeks","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Lemons & limes","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Lentils","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Lettuce","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Linseed","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Lupins","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Maize","Costa Rica","Gross Production Value (current million US$)",8.66,7.53,8.73,8.30666666666667
"Mangoes_mangosteens_guavas","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Mate","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Melons","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Millets","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Mustard_seed","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Nutmeg_mace_cardamoms","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Nuts_nes","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Oats","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Oilseeds_nes","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Okra","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Olives","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Onions","Costa Rica","Gross Production Value (current million US$)",20.32,35.07,19.81,25.0666666666667
"Oranges","Costa Rica","Gross Production Value (current million US$)",24.23,15.14,10.09,16.4866666666667
"Palm oil","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Papayas","Costa Rica","Gross Production Value (current million US$)",16.06,11.16,19.6,15.6066666666667
"Peaches & nectarines","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Pears","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Peas","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Pepper","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Peppermint","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Persimmons","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Pigeonpeas","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Pineapples","Costa Rica","Gross Production Value (current million US$)",1051.66,1291.27,1570.58,1304.50333333333
"Pistachios","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Plums","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Poppy","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Potatoes","Costa Rica","Gross Production Value (current million US$)",40.39,44.48,41.39,42.0866666666667
"Pulses_nes","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Pumpkins & gourds","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Quinces","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Rapeseed","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Raspberries","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Rice","Costa Rica","Gross Production Value (current million US$)",149.67,168.42,169.45,162.513333333333
"Roots_tubers_nes","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Rye","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Safflower_seed","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Sesame","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Sheanuts","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Sorghum","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Soybean","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Spices_nes","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Spinach","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Strawberries","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Sugarcane","Costa Rica","Gross Production Value (current million US$)",87.14,105.21,115.23,102.526666666667
"Sunflower","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Sweet potatoes","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Tangerines_mandarins","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Taro","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Tea","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Tea_nes","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Tomatoes","Costa Rica","Gross Production Value (current million US$)",33.61,49.7,61.18,48.1633333333333
"Triticale","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Vanilla","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Vegetables_fresh_nes","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Vegetables_leguminous_nes","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Vetches","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Walnuts","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Watermelons","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Wheat","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Yams","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Yautia","Costa Rica","Gross Production Value (current million US$)",0,0,0,0
"Alfalfa","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Almonds","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Anise_badian_fennel_coriander","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Apples","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Apricots","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Areca_nuts","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Artichokes","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Asparagus","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Avocados","Côte d'Ivoire","Gross Production Value (current million US$)",6.68,7.74,8.51,7.64333333333333
"Bambara_beans","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Bananas & plantains","Côte d'Ivoire","Gross Production Value (current million US$)",653.73,641.76,777.11,690.866666666667
"Barley","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Beans","Côte d'Ivoire","Gross Production Value (current million US$)",1.86,1.86,2.17,1.96333333333333
"Beet_sugar","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Berries_nes","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Blueberries","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Brazil_nuts","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Buckwheat","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Cabbages","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Carob","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Carrots & turnips","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Cashew","Côte d'Ivoire","Gross Production Value (current million US$)",92.15,87.88,160.94,113.656666666667
"Cassava","Côte d'Ivoire","Gross Production Value (current million US$)",549.5,492.2,644.05,561.916666666667
"Castor_oil","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Cereals_nes","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Cherries","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Chestnut","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Chickpeas","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Chicory_roots","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Chillies & peppers","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Cinnamon","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Clover","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Cloves","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Cocoa beans","Côte d'Ivoire","Gross Production Value (current million US$)",1610.23,1910.66,3487.65,2336.18
"Coconuts","Côte d'Ivoire","Gross Production Value (current million US$)",55.89,51.57,60.19,55.8833333333333
"Coffee","Côte d'Ivoire","Gross Production Value (current million US$)",122.32,88.15,29.24,79.9033333333333
"Cottonseed oil","Côte d'Ivoire","Gross Production Value (current million US$)",52.5,61.65,103.16,72.4366666666667
"Cowpeas","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Cranberries","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Cucumbers","Côte d'Ivoire","Gross Production Value (current million US$)",5.96,6.5,7.52,6.66
"Currants","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Dates","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Eggplants","Côte d'Ivoire","Gross Production Value (current million US$)",18.84,18.73,21.5,19.69
"Faba_beans","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Figs","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Fonio","Côte d'Ivoire","Gross Production Value (current million US$)",8.48,7.7,13.04,9.74
"Fruit_citrus_nes","Côte d'Ivoire","Gross Production Value (current million US$)",22.22,25.76,29.3,25.76
"Fruit_fresh_nes","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Fruit_pome_nes","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Fruit_stone_nes","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Fruit_tropical_fresh_nes","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Garlic","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Ginger","Côte d'Ivoire","Gross Production Value (current million US$)",2.67,2.26,2.52,2.48333333333333
"Gooseberries","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Grain_mixed","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Grapefruit","Côte d'Ivoire","Gross Production Value (current million US$)",4.43,5.79,6.58,5.6
"Grapes","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Groundnut","Côte d'Ivoire","Gross Production Value (current million US$)",44.82,47.13,43.88,45.2766666666667
"Hazelnuts","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Hempseed","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Hops","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Côte d'Ivoire","Gross Production Value (current million US$)",46.9,41.37,58.66,48.9766666666667
"Leeks","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Lemons & limes","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Lentils","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Lettuce","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Linseed","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Lupins","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Maize","Côte d'Ivoire","Gross Production Value (current million US$)",228.22,200.41,243.21,223.946666666667
"Mangoes_mangosteens_guavas","Côte d'Ivoire","Gross Production Value (current million US$)",14.31,13.45,16.13,14.63
"Mate","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Melons","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Millets","Côte d'Ivoire","Gross Production Value (current million US$)",12.29,11.57,17.22,13.6933333333333
"Mustard_seed","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Nutmeg_mace_cardamoms","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Nuts_nes","Côte d'Ivoire","Gross Production Value (current million US$)",18.32,15.43,20.67,18.14
"Oats","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Oilseeds_nes","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Okra","Côte d'Ivoire","Gross Production Value (current million US$)",46.22,49.22,57.05,50.83
"Olives","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Onions","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
"Oranges","Côte d'Ivoire","Gross Production Value (current million US$)",1.31,1.6,1.82,1.57666666666667
"Palm oil","Côte d'Ivoire","Gross Production Value (current million US$)",549.51,472.46,667.9,563.29
"Papayas","Côte d'Ivoire","Gross Production Value (current million US$)",4.41,7.28,7.78,6.49
"Peaches & nectarines","Côte d'Ivoire","Gross Production Value (current million US$)",0,0,0,0
