"Country","Region_crops","Fat_value","Calories_value","Food_weight_value","Protein_value","Fat_percentage","Calories_percentage","Food_weight_percentage","Protein_percentage"
"Gambia","America_South_andean",0.1,17.33,56.67,0.67,0.000581970552290054,0.00160309333185327,0.0169382100553249,0.00327628361858191
"Gambia","America_South_temperate",0,3,7,0.7,0,0.000277511828941709,0.00209224405130182,0.00342298288508557
"Gambia","America_South_tropical",41.5,404.67,70,3.67,0.241517779200372,0.0374335706059471,0.0209224405130182,0.0179462102689487
"Gambia","Asia_Central",1.53,317,105.33,9.37,0.00890414945003783,0.0293237499248405,0.0314822951319459,0.0458190709046455
"Gambia","Asia_East",6.33,1146.67,357.33,26.73,0.0368387359599604,0.10607149629753,0.106803080978812,0.130709046454768
"Gambia","Asia_South",8.37,1428.67,432,28.17,0.0487109352266775,0.13215760821805,0.129121347166055,0.137750611246944
"Gambia","Asia_Southeast",5.97,1392.33,424.67,26.73,0.0347436419717162,0.128796014930136,0.126930468752335,0.130709046454768
"Gambia","Asia_West",4,354.33,112.67,10.83,0.0232788220916022,0.0327769221163052,0.0336761624657395,0.052958435207824
"Gambia","Europe_Eastern_north",0,248.33,68.67,0,0,0.0229715041603648,0.0205249141432709,0
"Gambia","Europe_Eastern_south",0.5,253,69,0.03,0.00290985276145027,0.0234034975740841,0.0206235485056894,0.000146699266503667
"Gambia","Europe_Western_north",0,248.33,68.67,0,0,0.0229715041603648,0.0205249141432709,0
"Gambia","Europe_Western_south",0.5,253,69,0.03,0.00290985276145027,0.0234034975740841,0.0206235485056894,0.000146699266503667
"Gambia","Mediterranean_SouthandEast",2.13,579.67,176.67,10.03,0.0123959727637782,0.0536217606275467,0.0528052509347847,0.0490464547677262
"Gambia","Not_Specified",8.67,132.67,167,1.37,0.0504568468835477,0.0122724981152322,0.0499149652239149,0.00669926650366748
"Gambia","Pacific_Region_tropical",0,0.67,1.67,0,0,6.19776417969816e-05,0.000499149652239149,0
"Georgia","Africa_Central",0.1,27,13,0.77,0.00104123281965848,0.00202540609392183,0.00220912606972682,0.00310058790368044
"Georgia","Africa_East",0.17,5.33,8,0.3,0.00177009579341941,0.000399830165948273,0.00135946219675496,0.0012080212611742
"Georgia","Africa_Southern",0,0,0,0,0,0,0,0
"Georgia","Africa_West",0.1,27,13,0.77,0.00104123281965848,0.00202540609392183,0.00220912606972682,0.00310058790368044
"Georgia","America_Caribbean",0,0,0,0,0,0,0,0
"Georgia","America_Central_and_Mexico",4.6,294,83.33,6.3,0.0478967097042899,0.0220544219115933,0.0141604981069489,0.0253684464846581
"Georgia","America_North",14.47,168.67,76.33,0.07,0.150666389004581,0.0126527868837702,0.0129709686847883,0.000281871627607313
"Georgia","America_South_andean",0.2,92.67,171,2.37,0.00208246563931695,0.00695164380458282,0.0290585044556373,0.00954336796327615
"Georgia","America_South_temperate",0,0.67,2,0.2,0,5.02600771454677e-05,0.000339865549188741,0.000805347507449464
"Georgia","America_South_tropical",3.87,43.33,8.67,0.83,0.040295710120783,0.00325040170554196,0.00147331715573319,0.00334219215591528
"Georgia","Asia_Central",4.93,1222.33,528,35.67,0.0513327780091628,0.0916931344734619,0.0897245049858276,0.143633727953612
"Georgia","Asia_East",0.23,81.67,114.67,0.87,0.00239483548521449,0.00612647835891096,0.0194861912627365,0.00350326165740517
"Georgia","Asia_South",0.23,304.33,93.33,0.73,0.00239483548521449,0.0228293272801197,0.0158598258528926,0.00293951840219055
"Georgia","Asia_Southeast",0.23,304.33,92,0.73,0.00239483548521449,0.0228293272801197,0.0156338152626821,0.00293951840219055
"Georgia","Asia_West",5.03,1256.67,570.67,35.73,0.0523740108288213,0.0942691509647684,0.0969755364777694,0.143875332205847
"Georgia","Europe_Eastern_north",0.17,289,97.67,0.2,0.00177009579341941,0.0216793467090152,0.0165973340946322,0.000805347507449464
"Georgia","Europe_Eastern_south",0.23,286,96.67,0,0.00239483548521449,0.0214543015874683,0.0164274013200378,0
"Georgia","Europe_Western_north",0.17,289,97.67,0.2,0.00177009579341941,0.0216793467090152,0.0165973340946322,0.000805347507449464
"Georgia","Europe_Western_south",0.23,286,96.67,0,0.00239483548521449,0.0214543015874683,0.0164274013200378,0
"Georgia","Mediterranean_SouthandEast",5,1523.33,622.33,35.5,0.0520616409829238,0.114272661668665,0.105754263613315,0.14294918257228
"Georgia","Not_Specified",7.93,163,157.33,2.93,0.0825697625989171,0.0122274516040466,0.0267355234269323,0.0117983409841347
"Georgia","Pacific_Region_tropical",0.13,1,0,0,0.00135360266555602,7.50150405156234e-05,0,0
"Germany","Africa_Central",6.07,92.33,31.67,1.77,0.0464386810496519,0.0126943055047612,0.00809004033525005,0.0183667116322507
"Germany","Africa_East",2.13,33.67,23,1.47,0.0162956162497131,0.00462923498695235,0.00587530557975216,0.0152537096606828
"Germany","Africa_Southern",0,3,0.67,0.17,0,0.000412465249802704,0.000171150206018867,0.00176403445055515
"Germany","Africa_West",6.07,93.33,31.67,1.77,0.0464386810496519,0.0128317939213621,0.00809004033525005,0.0183667116322507
"Germany","America_Caribbean",0.1,2,0.33,0.1,0.000765052406089817,0.000274976833201803,8.42978626660093e-05,0.00103766732385597
"Germany","America_Central_and_Mexico",9.33,153.33,36.67,2.13,0.0713793894881799,0.0210810989174162,0.00936728067867443,0.0221023139981322
"Germany","America_North",8,127.67,94,0.17,0.0612041924871854,0.0175531461474371,0.0240121184563784,0.00176403445055515
"Germany","America_South_andean",0.3,137,236.67,3.33,0.00229515721826945,0.0188359130743235,0.0604568944156498,0.0345543218844039
"Germany","America_South_temperate",0,0,1.33,0.1,0,0,0.000339745931350886,0.00103766732385597
"Germany","America_South_tropical",10.23,106,24.67,1.4,0.0782648611429883,0.0145737721596955,0.00630190385445591,0.0145273425339836
"Germany","Asia_Central",2.8,833,577,23.43,0.0214214673705149,0.114527851028551,0.147393535631174,0.243125453979454
"Germany","Asia_East",14.93,258,208.67,1.73,0.11422232422921,0.0354720114830326,0.0533043484924732,0.0179516447027083
"Germany","Asia_South",2.73,440.67,149.67,1.13,0.020885930686252,0.0605870205435192,0.0382329124400655,0.0117256407595725
"Germany","Asia_Southeast",2.57,435,149,0.87,0.0196618468365083,0.0598074612213921,0.0380617622340466,0.00902770571754695
"Germany","Asia_West",5.13,974.33,643.67,26,0.0392471884324076,0.133959088946756,0.164424258370395,0.269793504202553
"Germany","Europe_Eastern_north",0.57,408.67,162.33,0.93,0.00436079871471196,0.0561873912122904,0.041466884989616,0.00965030611186054
"Germany","Europe_Eastern_south",15.87,531.67,174.67,0.47,0.121413816846454,0.0730984664542012,0.0446191141571874,0.00487703642212307
"Germany","Europe_Western_north",0.57,408.67,162.33,0.93,0.00436079871471196,0.0561873912122904,0.041466884989616,0.00965030611186054
"Germany","Europe_Western_south",15.87,531.67,174.67,0.47,0.121413816846454,0.0730984664542012,0.0446191141571874,0.00487703642212307
"Germany","Mediterranean_SouthandEast",18.37,1367,713.67,23.67,0.140540126998699,0.187946665493432,0.182305623178336,0.245615855556709
"Germany","Not_Specified",6.6,314,314,4.3,0.0504934588019279,0.043171362812683,0.0802106935670513,0.0446196949258068
"Germany","Pacific_Region_tropical",2.47,22.33,4.33,0.03,0.0188967944304185,0.00307011634269813,0.00110609013740552,0.000311300197156792
"Ghana","Africa_Central",9.83,445,119,8.13,0.109709821428571,0.0519009752718095,0.0200493990234763,0.062351407316512
"Ghana","Africa_East",1.33,131,44,4,0.01484375,0.0152787140687799,0.00741322316834419,0.0306771991717156
"Ghana","Africa_Southern",1.27,131,44,4,0.0141741071428571,0.0152787140687799,0.00741322316834419,0.0306771991717156
"Ghana","Africa_West",11.23,902,540.33,15.93,0.125334821428571,0.105201527404881,0.091036065330714,0.122171945701357
"Ghana","America_Caribbean",1.03,124.67,118.67,3.07,0.0114955357142857,0.014540437274464,0.0199937998497137,0.0235447503642917
"Ghana","America_Central_and_Mexico",13.63,1125,843.33,15.47,0.152120535714286,0.131210330743339,0.142086215785448,0.11864406779661
"Ghana","America_North",0,1,1,0,0,0.00011663140510519,0.000168482344735095,0
"Ghana","America_South_andean",0.17,18,60.67,0.93,0.00189732142857143,0.00209936529189342,0.0102218238550782,0.00713244880742388
"Ghana","America_South_temperate",0,0,0,0,0,0,0,0
"Ghana","America_South_tropical",27.43,1455.67,1199,19.47,0.306138392857143,0.169776837469472,0.202010331337379,0.149321266968326
"Ghana","Asia_Central",0.97,143,80,3.8,0.0108258928571429,0.0166782909300421,0.0134785875788076,0.0291433392131298
"Ghana","Asia_East",1.7,367.67,168.33,7.07,0.0189732142857143,0.0428818687150252,0.0283606330892586,0.0542219495360074
"Ghana","Asia_South",5.97,1327,1053.33,18.73,0.0666294642857143,0.154769874574587,0.177467508179818,0.143645985121558
"Ghana","Asia_Southeast",5.97,1318.67,1046.67,18.27,0.0666294642857143,0.153798334970061,0.176345415763882,0.140118107216811
"Ghana","Asia_West",1.03,150.33,80.67,4.27,0.0114955357142857,0.0175331991294632,0.0135914707497801,0.0327479101158064
"Ghana","Europe_Eastern_north",0,119.67,48.67,0.07,0,0.0139572802489381,0.00820003571825708,0.000536850985505023
"Ghana","Europe_Eastern_south",0.07,118.67,48.67,0.07,0.00078125,0.0138406488438329,0.00820003571825708,0.000536850985505023
"Ghana","Europe_Western_north",0,119.67,48.67,0.07,0,0.0139572802489381,0.00820003571825708,0.000536850985505023
"Ghana","Europe_Western_south",0.07,118.67,48.67,0.07,0.00078125,0.0138406488438329,0.00820003571825708,0.000536850985505023
"Ghana","Mediterranean_SouthandEast",1.03,262.33,111.33,4.17,0.0114955357142857,0.0305959165012445,0.0187571394393581,0.0319809801365135
"Ghana","Not_Specified",3.5,69.33,104.33,0.93,0.0390625,0.00808605531594281,0.0175777630262125,0.00713244880742388
"Ghana","Pacific_Region_tropical",3.37,125.67,126,1.87,0.0376116071428571,0.0146570686795692,0.021228775436622,0.0143415906127771
"Greece","Africa_Central",0.2,84.67,38.33,2.97,0.000685471432978031,0.0102472805433588,0.00891604772283722,0.0233398821218075
"Greece","Africa_East",47.93,456,110,2.77,0.164273228913185,0.0551879051348957,0.0255874054138298,0.0217681728880157
"Greece","Africa_Southern",1.03,25.67,6.33,1.13,0.00353017787983686,0.00310674018599292,0.00147243887517766,0.00888015717092338
"Greece","Africa_West",0.2,84.67,38.33,2.97,0.000685471432978031,0.0102472805433588,0.00891604772283722,0.0233398821218075
"Greece","America_Caribbean",1.03,9.33,1,0,0.00353017787983686,0.00112917358532583,0.000232612776489361,0
"Greece","America_Central_and_Mexico",13.47,162.67,31.33,2.57,0.0461665010110704,0.019687316948012,0.00728775828741169,0.020196463654224
"Greece","America_North",17.47,230.67,126.33,0.47,0.059875929670631,0.0279170922751456,0.029385972053901,0.00369351669941061
"Greece","America_South_andean",0.8,195,447.33,6.8,0.00274188573191212,0.023600091011633,0.104054673306986,0.0534381139489194
"Greece","America_South_temperate",0,0,0.67,0.07,0,0,0.000155850560247872,0.000550098231827112
"Greece","America_South_tropical",5.33,59,17,0.93,0.0182678136888645,0.00714054035736589,0.00395441720031914,0.00730844793713163
"Greece","Asia_Central",3.73,930.67,513,28.87,0.0127840422250403,0.112635367701521,0.119330354339042,0.226876227897839
"Greece","Asia_East",2.73,205,288.67,2.43,0.00935668506015012,0.0248103520891527,0.067148330189184,0.0190962671905697
"Greece","Asia_South",2.8,359.67,136,3.2,0.00959660006169243,0.043529460175149,0.0316353376025532,0.025147347740668
"Greece","Asia_Southeast",0.23,314.33,109.33,1.43,0.000788292147924735,0.0380421364496749,0.0254315548535819,0.011237721021611
"Greece","Asia_West",50.73,1439,693,31.37,0.173869828974877,0.174156569055077,0.161200654107128,0.246522593320236
"Greece","Europe_Eastern_north",0.1,251.67,91,0.13,0.000342735716489015,0.0304586405379368,0.0211677626605319,0.00102161100196464
"Greece","Europe_Eastern_south",44.63,649.33,175.67,0.57,0.152962950269048,0.078585882546583,0.0408630864458861,0.00447937131630648
"Greece","Europe_Western_north",0.1,251.67,91,0.13,0.000342735716489015,0.0304586405379368,0.0211677626605319,0.00102161100196464
"Greece","Europe_Western_south",44.63,649.33,175.67,0.57,0.152962950269048,0.078585882546583,0.0408630864458861,0.00447937131630648
"Greece","Mediterranean_SouthandEast",48.27,1632.33,704.67,30.1,0.165438530349248,0.197554546466764,0.163915245208758,0.236542239685658
"Greece","Not_Specified",6.23,270.67,503.33,7.77,0.0213524351372657,0.0327581365852242,0.11708098879039,0.0610609037328094
"Greece","Pacific_Region_tropical",0.13,1.33,1,0,0.00044555643143572,0.000160964723310112,0.000232612776489361,0
"Grenada","Africa_Central",0.43,153,43.33,5.13,0.00457690260777009,0.0246376811594203,0.0152678480191967,0.0584349014694156
"Grenada","Africa_East",0.87,70.33,20.67,3.93,0.00926024481106972,0.0113252818035427,0.00728332376083073,0.0447659186695523
"Grenada","Africa_Southern",0.3,53,15.33,3.07,0.00319318786588611,0.00853462157809984,0.00540171036543469,0.0349698143296503
"Grenada","Africa_West",0.43,165,54.67,5.3,0.00457690260777009,0.0265700483091787,0.0192636337689703,0.0603713406993963
"Grenada","America_Caribbean",0.73,28.33,20,0.7,0.0077700904736562,0.00456199677938808,0.00704724118125857,0.00797357329992026
"Grenada","America_Central_and_Mexico",4.63,128.33,51.67,2.93,0.0492815327301756,0.0206650563607085,0.0182065475917815,0.0333750996696663
"Grenada","America_North",0.83,21,20,0.03,0.00883448642895157,0.00338164251207729,0.00704724118125857,0.000341724569996583
"Grenada","America_South_andean",0.17,40.67,56,1.53,0.00180947312400213,0.00654911433172303,0.019732275307524,0.0174279530698257
"Grenada","America_South_temperate",0,0,1,0.1,0,0,0.000352362059062928,0.00113908189998861
"Grenada","America_South_tropical",4.93,93.33,51,1.83,0.0524747205960617,0.0150289855072464,0.0179704650122093,0.0208451987697915
"Grenada","Asia_Central",2.1,455,245,11.8,0.0223523150612028,0.0732689210950081,0.0863287044704174,0.134411664198656
"Grenada","Asia_East",10.63,227.67,181,2.5,0.113145290047898,0.0366618357487923,0.06377753269039,0.0284770474997152
"Grenada","Asia_South",13.7,688,263.67,6.67,0.145822245875466,0.110789049919485,0.0929073041131223,0.0759767627292402
"Grenada","Asia_Southeast",13.8,646.33,292,3.77,0.146886641830761,0.104078904991948,0.102889721246375,0.0429433876295706
"Grenada","Asia_West",2.8,530,265,15.67,0.0298030867482704,0.0853462157809984,0.093375945651676,0.178494133728215
"Grenada","Europe_Eastern_north",0.17,369,120.33,0.3,0.00180947312400213,0.0594202898550725,0.0423997265670422,0.00341724569996583
"Grenada","Europe_Eastern_south",0.63,380.67,122,0.9,0.00670569451836083,0.0612995169082126,0.0429881712056773,0.0102517370998975
"Grenada","Europe_Western_north",0.17,369,120.33,0.3,0.00180947312400213,0.0594202898550725,0.0423997265670422,0.00341724569996583
"Grenada","Europe_Western_south",0.63,380.67,122,0.9,0.00670569451836083,0.0612995169082126,0.0429881712056773,0.0102517370998975
"Grenada","Mediterranean_SouthandEast",2.8,882.67,355.33,15.53,0.0298030867482704,0.142136876006441,0.12520481044683,0.176899419068231
"Grenada","Not_Specified",20.03,385.33,349.33,3.93,0.213198509845663,0.0620499194847021,0.123090638092453,0.0447659186695523
"Grenada","Pacific_Region_tropical",13.17,142.67,68.33,0.97,0.1401809473124,0.0229742351046699,0.0240768994957699,0.0110490944298895
"Guatemala","Africa_Central",8.2,153,35.33,3.07,0.107386066003143,0.0233018935453755,0.0146536098979266,0.0352995285730712
"Guatemala","Africa_East",3.13,66,18.67,3.03,0.0409900471451021,0.0100517972156522,0.00774364270575402,0.0348395998620214
"Guatemala","Africa_Southern",0.27,32.33,9.67,1.9,0.0035358826610791,0.00492385763609143,0.00401076727180725,0.0218466137748649
"Guatemala","Africa_West",8.2,153,35.33,3.07,0.107386066003143,0.0233018935453755,0.0146536098979266,0.0352995285730712
"Guatemala","America_Caribbean",0,0.33,0,0,0,5.02589860782609e-05,0,0
"Guatemala","America_Central_and_Mexico",18.2,989.33,280,28.3,0.238344683080147,0.150674917263048,0.116133902389455,0.325399563067724
"Guatemala","America_North",2.4,24,9,0,0.0314300680984809,0.00365519898750988,0.00373287543394677,0
"Guatemala","America_South_andean",0.67,138.33,118.67,8.03,0.00877422734415925,0.0210676531642601,0.0492200364162737,0.0923306887432448
"Guatemala","America_South_temperate",0,0,0,0,0,0,0,0
"Guatemala","America_South_tropical",8.67,93,45.33,0.6,0.113541121005762,0.0141638960766008,0.0188012492689786,0.00689893066574681
"Guatemala","Asia_Central",0.9,280.67,151.67,8.6,0.0117862755369303,0.0427460291593499,0.0629072463407452,0.0988846728757043
"Guatemala","Asia_East",12.2,178,95.33,1.6,0.159769512833944,0.0271093924906983,0.0395394461242384,0.0183971484419915
"Guatemala","Asia_South",3.33,627.67,215.67,4,0.0436092194866422,0.0955941145204303,0.0894521383154778,0.0459928711049787
"Guatemala","Asia_Southeast",0.6,570.33,183.33,1.27,0.00785751702462022,0.0868612349394379,0.0760386725894957,0.0146027365758307
"Guatemala","Asia_West",3.93,338.67,166,11.23,0.0514667365112624,0.0515794267124988,0.0688508135594626,0.129124985627228
"Guatemala","Europe_Eastern_north",0,499.67,145.67,0,0,0.0760997199203776,0.060418662718114,0
"Guatemala","Europe_Eastern_south",0.3,502.33,145.67,0,0.00392875851231011,0.0765048378081599,0.060418662718114,0
"Guatemala","Europe_Western_north",0,499.67,145.67,0,0,0.0760997199203776,0.060418662718114,0
"Guatemala","Europe_Western_south",0.3,502.33,145.67,0,0.00392875851231011,0.0765048378081599,0.060418662718114,0
"Guatemala","Mediterranean_SouthandEast",1.33,798.67,280.33,10,0.0174174960712415,0.121637407306438,0.1162707744887,0.114982177762447
"Guatemala","Not_Specified",3.23,113.33,180,2.17,0.0422996333158722,0.0172601542189373,0.0746575086789354,0.024951132574451
"Guatemala","Pacific_Region_tropical",0.5,5.33,4,0.1,0.00654793085385018,0.000811758775142819,0.00165905574842079,0.00114982177762447
"Guinea-Bissau","Africa_Central",19.73,1155.67,296.33,20.43,0.166217354675653,0.132922260829759,0.0921143432660445,0.144626929066969
