"Region_crops","Country","Element","Y2009","Y2010","Y2011"
"Africa_Central","Tunisia","Production",1243,914,1086
"Africa_Central","Turkey","Area harvested",96517,98997,99426
"Africa_Central","Turkey","Gross Production Value (current million US$)",605.32,668.51,520.84
"Africa_Central","Turkey","Production",750390,860220,900180
"Africa_Central","Turkmenistan","Area harvested",56000,60000,55000
"Africa_Central","Turkmenistan","Gross Production Value (current million US$)",96.49,124.56,136.04
"Africa_Central","Turkmenistan","Production",110000,144600,144000
"Africa_Central","Uganda","Area harvested",823000,778000,842900
"Africa_Central","Uganda","Production",859945,864858,950921
"Africa_Central","Ukraine","Area harvested",44100,58000,96300
"Africa_Central","Ukraine","Gross Production Value (current million US$)",53.07,43.77,55.11
"Africa_Central","Ukraine","Production",184600,209400,345800
"Africa_Central","United Arab Emirates","Area harvested",1240.2,1457,1500
"Africa_Central","United Arab Emirates","Production",89300,125029,127000
"Africa_Central","United Kingdom","Area harvested",0,0,0
"Africa_Central","United Kingdom","Gross Production Value (current million US$)",0,0,0
"Africa_Central","United Kingdom","Production",0,0,0
"Africa_Central","United Republic of Tanzania","Area harvested",2058529,2241130,2270077
"Africa_Central","United Republic of Tanzania","Gross Production Value (current million US$)",250.36,330.99,287.43
"Africa_Central","United Republic of Tanzania","Production",2411819,3727240,3377710
"Africa_Central","United States of America","Area harvested",3613352,3534963,2751729
"Africa_Central","United States of America","Gross Production Value (current million US$)",4477.32,4888.13,4030.67
"Africa_Central","United States of America","Production",23077812,22894025,15939326
"Africa_Central","Uruguay","Area harvested",228800,197200,227400
"Africa_Central","Uruguay","Gross Production Value (current million US$)",355.31,303.8,430.77
"Africa_Central","Uruguay","Production",1611400,1286738,1766400
"Africa_Central","Uzbekistan","Area harvested",38500,39600,31300
"Africa_Central","Uzbekistan","Production",214400,224900,134700
"Africa_Central","Vanuatu","Area harvested",25,40,65
"Africa_Central","Vanuatu","Gross Production Value (current million US$)",0.03,0.06,0.1
"Africa_Central","Vanuatu","Production",16,24,40
"Africa_Central","Venezuela (Bolivarian Republic of)","Area harvested",676000,606947,593301
"Africa_Central","Venezuela (Bolivarian Republic of)","Gross Production Value (current million US$)",895.91,820.02,637.44
"Africa_Central","Venezuela (Bolivarian Republic of)","Production",2151736.2,1742194.2,1718231.6
"Africa_Central","Viet Nam","Area harvested",7944400,8001300,8199304.38
"Africa_Central","Viet Nam","Gross Production Value (current million US$)",12738.38,12972.78,15562.65
"Africa_Central","Viet Nam","Production",40007739.62,41111300,43674851.64
"Africa_Central","Yemen","Area harvested",558020,714423,650796
"Africa_Central","Yemen","Gross Production Value (current million US$)",624.65,701.15,817.51
"Africa_Central","Yemen","Production",2080647,2326331,2401852
"Africa_Central","Zambia","Area harvested",64694,66796,56736
"Africa_Central","Zambia","Gross Production Value (current million US$)",21.3,35.36,30.17
"Africa_Central","Zambia","Production",68647,85888,73867
"Africa_Central","Zimbabwe","Area harvested",332108,277534,285701
"Africa_Central","Zimbabwe","Gross Production Value (current million US$)",0,8.1,0
"Africa_Central","Zimbabwe","Production",71858,76367,98432
"Africa_East","Afghanistan","Area harvested",127400,122660,111917
"Africa_East","Afghanistan","Production",555538.8,458750,358050
"Africa_East","Albania","Area harvested",43001,46155,44540
"Africa_East","Albania","Gross Production Value (current million US$)",121.55,115.25,116.82
"Africa_East","Albania","Production",114867,139131,104165
"Africa_East","Algeria","Area harvested",325865,334409,354844
"Africa_East","Algeria","Gross Production Value (current million US$)",364.07,319.21,530.38
"Africa_East","Algeria","Production",584577,443195.3,746946.5
"Africa_East","Angola","Area harvested",435845,417669,453259
"Africa_East","Angola","Gross Production Value (current million US$)",0,51.22,0
"Africa_East","Angola","Production",91378,146417,187828
"Africa_East","Antigua and Barbuda","Area harvested",792,794,781
"Africa_East","Antigua and Barbuda","Gross Production Value (current million US$)",1.21,1.22,1.53
"Africa_East","Antigua and Barbuda","Production",866,859,1098
"Africa_East","Argentina","Area harvested",1403396,1944135,2389806
"Africa_East","Argentina","Gross Production Value (current million US$)",306.18,769.76,1451.54
"Africa_East","Argentina","Production",13654882,16581276,17851238
"Africa_East","Armenia","Area harvested",143,144,189
"Africa_East","Armenia","Gross Production Value (current million US$)",0.37,0.44,0.83
"Africa_East","Armenia","Production",458.6,327,648
"Africa_East","Australia","Area harvested",1293215,1083000,1619712
"Africa_East","Australia","Gross Production Value (current million US$)",2004.67,2417.26,5818.37
"Africa_East","Australia","Production",4526038,3602200,5990622
"Africa_East","Austria","Area harvested",21984,19231,16813
"Africa_East","Austria","Gross Production Value (current million US$)",5.01,3.11,4.69
"Africa_East","Austria","Production",67078,57622,64851
"Africa_East","Azerbaijan","Area harvested",36993,48151,62069
"Africa_East","Azerbaijan","Gross Production Value (current million US$)",52.98,76.56,85.03
"Africa_East","Azerbaijan","Production",174657,182498,246530
"Africa_East","Bahamas","Area harvested",0,0,0
"Africa_East","Bahamas","Production",0,0,0
"Africa_East","Bangladesh","Area harvested",108085,112910,112368
"Africa_East","Bangladesh","Gross Production Value (current million US$)",21.24,25.8,26.59
"Africa_East","Bangladesh","Production",334581,345938,329820
"Africa_East","Barbados","Area harvested",12,13,11
"Africa_East","Barbados","Gross Production Value (current million US$)",0.23,0.23,0.26
"Africa_East","Barbados","Production",251,241,245
"Africa_East","Belarus","Area harvested",19913,19493,20122
"Africa_East","Belarus","Gross Production Value (current million US$)",1.85,1.99,2.62
"Africa_East","Belarus","Production",58730,46486,58419
"Africa_East","Belgium","Area harvested",10518,10504,10165.61
"Africa_East","Belgium","Gross Production Value (current million US$)",313.85,325.3,286.89
"Africa_East","Belgium","Production",71806,65728,68045
"Africa_East","Belize","Area harvested",8098,8436,7650
"Africa_East","Belize","Gross Production Value (current million US$)",4.28,4.2,4.04
"Africa_East","Belize","Production",13358,14807,13509
"Africa_East","Benin","Area harvested",326812,303215,370689
"Africa_East","Benin","Gross Production Value (current million US$)",131.71,107.68,164.32
"Africa_East","Benin","Production",439843.87,440434,610766
"Africa_East","Bermuda","Area harvested",0,0,0
"Africa_East","Bermuda","Production",0,0,0
"Africa_East","Bolivia (Plurinational State of)","Area harvested",301200,257561,285453.01
"Africa_East","Bolivia (Plurinational State of)","Gross Production Value (current million US$)",81.67,93.09,92.44
"Africa_East","Bolivia (Plurinational State of)","Production",738344,578197,604433.67
"Africa_East","Bosnia and Herzegovina","Area harvested",2025,1508,1368
"Africa_East","Bosnia and Herzegovina","Gross Production Value (current million US$)",0,0,0
"Africa_East","Bosnia and Herzegovina","Production",4398,3614,3501
"Africa_East","Botswana","Area harvested",67197,67381,84450
"Africa_East","Botswana","Gross Production Value (current million US$)",10.15,17.14,25.61
"Africa_East","Botswana","Production",34519,38190,47886
"Africa_East","Brazil","Area harvested",3929220,3832051,4550072
"Africa_East","Brazil","Gross Production Value (current million US$)",6429.55,9228.1,16169.93
"Africa_East","Brazil","Production",9523884,9832098,13526318
"Africa_East","Brunei Darussalam","Area harvested",0,0,0
"Africa_East","Brunei Darussalam","Gross Production Value (current million US$)",0,0,0
"Africa_East","Brunei Darussalam","Production",0,0,0
"Africa_East","Bulgaria","Area harvested",7369,11010,10515
"Africa_East","Bulgaria","Gross Production Value (current million US$)",5.26,5.09,5.84
"Africa_East","Bulgaria","Production",13996,26541,23299
"Africa_East","Burkina Faso","Area harvested",4450085,5349132.09,4357116
"Africa_East","Burkina Faso","Gross Production Value (current million US$)",1126.06,1370.39,1209.15
"Africa_East","Burkina Faso","Production",3843063,4836986,3677713
"Africa_East","Cabo Verde","Area harvested",92,99,94
"Africa_East","Cabo Verde","Gross Production Value (current million US$)",0,0,0
"Africa_East","Cabo Verde","Production",72,70,72
"Africa_East","Cambodia","Area harvested",45510,50771,44625
"Africa_East","Cambodia","Gross Production Value (current million US$)",49,45.66,51.19
"Africa_East","Cambodia","Production",36642,32129,35434
"Africa_East","Cameroon","Area harvested",1467114,1594258,1647387
"Africa_East","Cameroon","Gross Production Value (current million US$)",527.97,494.55,615.82
"Africa_East","Cameroon","Production",1704104,1861817,1943566
"Africa_East","Canada","Area harvested",1500928,1399615,925791
"Africa_East","Canada","Gross Production Value (current million US$)",692.08,582.83,629.17
"Africa_East","Canada","Production",3452572,3075176,2169960
"Africa_East","Central African Republic","Area harvested",214353,185711,185218
"Africa_East","Central African Republic","Production",159067,147750,145717
"Africa_East","Chad","Area harvested",2053932,2140505,1787848
"Africa_East","Chad","Gross Production Value (current million US$)",595.14,578.45,428.55
"Africa_East","Chad","Production",1313414,1425400,1153000
"Africa_East","Chile","Area harvested",20850.2,20819,22401
"Africa_East","Chile","Gross Production Value (current million US$)",22.69,19.98,25.93
"Africa_East","Chile","Production",124319,124289.6,135256
"Africa_East","China, Hong Kong SAR","Area harvested",62,61,63
"Africa_East","China, Hong Kong SAR","Gross Production Value (current million US$)",0,0,0
"Africa_East","China, Hong Kong SAR","Production",440,430,450
"Africa_East","China, Macao SAR","Area harvested",0,0,0
"Africa_East","China, Macao SAR","Production",0,0,0
"Africa_East","China, mainland","Area harvested",9486015,9588807,9717470
"Africa_East","China, mainland","Gross Production Value (current million US$)",32232.48,36478.66,81656.66
"Africa_East","China, mainland","Production",58394449,62706096,66091279
"Africa_East","China, Taiwan Province of","Area harvested",7928,9870,10298
"Africa_East","China, Taiwan Province of","Production",82783,87366,95736
"Africa_East","Colombia","Area harvested",891837,898102,858026.91
"Africa_East","Colombia","Gross Production Value (current million US$)",1178.2,1735.49,1999.84
"Africa_East","Colombia","Production",820459,894075,704510.39
"Africa_East","Congo","Area harvested",36156,37280,41052
"Africa_East","Congo","Gross Production Value (current million US$)",2.23,2.23,2.88
"Africa_East","Congo","Production",22306,22840,23564
"Africa_East","Costa Rica","Area harvested",105339,106309,104895
"Africa_East","Costa Rica","Gross Production Value (current million US$)",103.32,134.74,200.27
"Africa_East","Costa Rica","Production",290940,297171,262037
"Africa_East","Côte d'Ivoire","Area harvested",917673,800702,540669
"Africa_East","Côte d'Ivoire","Gross Production Value (current million US$)",203.55,177.89,176.5
"Africa_East","Côte d'Ivoire","Production",456401,492323,588954
"Africa_East","Croatia","Area harvested",17223,18686,19029
"Africa_East","Croatia","Gross Production Value (current million US$)",65.49,72.38,56.45
"Africa_East","Croatia","Production",40017,43744,40163
"Africa_East","Cuba","Area harvested",34954,34078,33865
"Africa_East","Cuba","Production",63998,55460,58504
"Africa_East","Cyprus","Area harvested",12348,11983,11596
"Africa_East","Cyprus","Gross Production Value (current million US$)",46.47,50.81,58.76
"Africa_East","Cyprus","Production",24692,27071,24998
"Africa_East","Czech Republic","Area harvested",23696,27020,19682
"Africa_East","Czech Republic","Gross Production Value (current million US$)",17.35,14.41,17.49
"Africa_East","Czech Republic","Production",57247,53156,57792
"Africa_East","Democratic People's Republic of Korea","Area harvested",113647,114989,110000
"Africa_East","Democratic People's Republic of Korea","Production",238363,240961,246100
"Africa_East","Denmark","Area harvested",9302,11340,8864
"Africa_East","Denmark","Gross Production Value (current million US$)",9.21,13.61,10.67
"Africa_East","Denmark","Production",36974,41775,40040
"Africa_East","Djibouti","Area harvested",0,0,0
"Africa_East","Djibouti","Production",130,152,143
"Africa_East","Dominica","Area harvested",616,614,602
"Africa_East","Dominica","Production",292,180,225
"Africa_East","Dominican Republic","Area harvested",135156,135314.06,135958.58
"Africa_East","Dominican Republic","Gross Production Value (current million US$)",72.57,63.02,84.64
"Africa_East","Dominican Republic","Production",57681.72,41889.06,55019
"Africa_East","Ecuador","Area harvested",197298,170319,125268
"Africa_East","Ecuador","Gross Production Value (current million US$)",26.77,28.83,30.98
"Africa_East","Ecuador","Production",92799,97968,87786
"Africa_East","Egypt","Area harvested",418348,452021,528922
"Africa_East","Egypt","Gross Production Value (current million US$)",847.12,1292.73,1491.35
